Season Number,Episode Number,Pitch Number,Original Air Date,Startup Name,Industry,Business Description,Pitchers Gender,Pitchers City,Pitchers State,Pitchers Average Age,Entrepreneur Names,Company Website,Multiple Entrepreneurs,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Deal Status,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of sharks in deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Loan,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Investment Count,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present
9,10,744,12-11-2017,Grypmat,Automotive,Grypmat - tray that will keep your tools in place,Male,UnKnown,OH,UnKnown,UnKnown,UnKnown,0,4.24,200000,10,2000000,1,1,360000,30,1200000,3,120000,10,0,0,0,0,120000,10,120000,10,0,0,0,0,0,0,120000,10,3,Richard Branson,0,1,1,1,1,0
9,10,745,12-11-2017,DNASimple,Health & Wellness,DNA Simple - saliva donor service for science research,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,4.24,100000,12.5,800000,1,1,200000,15,1333333,1,200000,15,0,0,0,0,200000,15,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,0
9,10,746,12-11-2017,Robin,"Fitness, Sports & Outdoors",Robin - robotic lawnmower service,Male,UnKnown,TX,UnKnown,UnKnown,UnKnown,0,4.24,500000,5,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,0
9,10,747,12-11-2017,SmartGurlz,Software & Technology,SmartGurlz - coding dolls for girls,Female,UnKnown,MD,UnKnown,UnKnown,UnKnown,0,4.24,200000,5,4000000,1,1,200000,5,4000000,1,200000,5,0,0,0,0,0,0,0,0,0,0,200000,5,0,0,0,0,1,UnKnown,0,1,1,1,1,0
9,11,748,12-11-2017,ReelyHookedFishCo.,Food & Beverage,Reely Hooked Fish Co. - healthy smoked fish dip,Male,UnKnown,FL,UnKnown,UnKnown,UnKnown,0,3.63,75000,25,300000,1,1,75000,25,300000,1,75000,25,0,0,0,0,75000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,11,749,12-11-2017,CutBuddy,Fashion & Beauty,The Cut Buddy - multi-curve hair trimming guide tool,Male,UnKnown,FL,UnKnown,UnKnown,UnKnown,0,3.63,300000,10,3000000,1,1,300000,20,1500000,1,300000,20,0,0,0,0,0,0,0,0,0,0,300000,20,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,11,750,12-11-2017,Slumberkins,Children & Education,Slumberkins - stuffed animals for sensory stimulation,Female,UnKnown,Canada,UnKnown,UnKnown,UnKnown,0,3.63,175000,5,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,11,751,12-11-2017,ProntoBev,Lifestyle & Home,ProntoBev - instant wine chiller,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.63,100000,5,2000000,1,1,100000,25,400000,1,100000,25,0,0,0,0,100000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,12,752,26-11-2017,Hater,Software & Technology,Hater - dating app,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,4.07,200000,5,4000000,1,1,200000,10,2000000,1,200000,10,0,0,0,0,200000,10,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,12,753,26-11-2017,CocoTaps,Lifestyle & Home,Coco Taps - coconut drill tools for drinking straight out of the fruit,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,4.07,150000,10,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,0
9,12,754,26-11-2017,EverlyWell,Health & Wellness,EverlyWell - at-home lab testing,Female,UnKnown,TX,Young,Julia Cheek,UnKnown,0,4.07,1000000,5,20000000,1,1,1000000,5,20000000,1,1000000,5,0,1000000,0,0,0,0,1000000,5,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,12,755,26-11-2017,Mush,Food & Beverage,Mush - ready to eat oatmeal,Female,UnKnown,CA,Middle,Ashley Thompson and Kat Thomas,UnKnown,1,4.07,300000,10,3000000,1,1,300000,10,3000000,1,300000,10,0,300000,0,0,300000,10,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,13,756,03-12-2017,TheOriginalComfy,Fashion & Beauty,The Original Comfy - sweater blanket,Male,UnKnown,AZ,UnKnown,UnKnown,UnKnown,0,3.7,50000,20,250000,1,1,50000,20,250000,1,50000,20,0,0,50000,20,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
9,13,757,03-12-2017,ChristmasTreeHugger,Lifestyle & Home,Christmas Tree Hugger - bark-looking trunk cover for fake trees,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,3.7,100000,20,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
9,13,758,03-12-2017,RokBlok,Media & Entertainment,RokBlok - portable record player,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.7,300000,15,2000000,1,1,500000,100,500000,1,500000,100,0,0,0,0,0,0,0,0,500000,100,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
9,13,759,03-12-2017,ModernChristmasTrees,Lifestyle & Home,Modern Christmas Trees - artificial tree that is collapsible,Male,UnKnown,CO,UnKnown,UnKnown,UnKnown,0,3.7,100000,10,1000000,1,1,100000,18,555556,1,100000,18,1,0,100000,18,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
9,14,760,07-01-2018,Frywall,Lifestyle & Home,Frywall - spltter protection for frying pans,Male,UnKnown,NY,Middle,Yair Reiner,UnKnown,0,4.68,100000,10,1000000,1,1,100000,10,1000000,2,50000,5,0,100000,0,0,0,0,50000,5,0,0,0,0,50000,5,0,0,2,UnKnown,0,1,1,1,1,1
9,14,761,07-01-2018,EllipticalStroller,"Fitness, Sports & Outdoors",Elliptical Stroller - eliptical stroller,Male,UnKnown,FL,UnKnown,UnKnown,UnKnown,0,4.68,500000,40,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,14,762,07-01-2018,Inirv,Lifestyle & Home,Inirv - smart stove sensors,Mixed Team,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,4.68,800000,8,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,14,763,07-01-2018,Birddogs,Fashion & Beauty,birddogs - gym shorts,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,4.68,250000,1.5,16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,15,764,07-01-2018,iFork,Lifestyle & Home,iFork - picnic product line,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,3.86,100000,5,2000000,1,1,100000,20,500000,1,100000,20,0,0,100000,20,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,15,765,07-01-2018,Stasher,Green & Clean Technology,Stasher - eco-friendly ziplock bags,Female,UnKnown,CA,Middle,Kat Nouri,UnKnown,0,3.86,400000,5,8000000,1,1,400000,15,2666667,1,400000,15,0,0,0,0,400000,15,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,15,766,07-01-2018,Recharj,Business Services,Recharj - nap studios,Male,UnKnown,DC,UnKnown,UnKnown,UnKnown,0,3.86,75000,15,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,0
9,15,767,07-01-2018,Detrapel,Lifestyle & Home,Detrapel - liquid repellant spray,Male,UnKnown,PA,UnKnown,UnKnown,UnKnown,0,3.86,200000,20,1000000,1,1,200000,25,800000,2,100000,12.5,0,0,0,0,100000,12.5,100000,12.5,0,0,0,0,0,0,0,0,2,UnKnown,1,1,1,1,0,0
9,16,768,14-01-2018,FishFry,Food & Beverage,Joe's Gourmet Fish Fry - fish fry batter,Mixed Team,UnKnown,GA,UnKnown,UnKnown,UnKnown,0,5.4,150000,15,1000000,1,1,150000,25,600000,1,150000,25,0,0,0,0,0,0,0,0,0,0,150000,25,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,16,769,14-01-2018,GoatPetProducts,Pet Products,Goat Pet Products - gadget for pet collar,Female,UnKnown,MI,UnKnown,UnKnown,UnKnown,0,5.4,499000,9,5544444,1,1,499000,33.3,1497000,1,499000,33.3,0,0,0,0,0,0,0,0,499000,33.3,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,16,770,14-01-2018,DudeRobe,Fashion & Beauty,Dude Robe - robes for men,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,5.4,150000,18,833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,16,771,14-01-2018,TheLongHairs,Fashion & Beauty,The Long Hairs - hair products for long-haired men,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,5.4,95000,10,950000,1,1,100000,20,500000,1,100000,20,0,0,0,0,100000,20,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,17,772,14-01-2018,Alice'sTable,Business Services,Alice's Table - business-in-a-box platform for women,Female,UnKnown,MA,UnKnown,UnKnown,UnKnown,0,4.65,250000,6.3,4000000,1,1,250000,10,2500000,2,125000,5,0,0,0,0,125000,5,0,0,0,0,0,0,0,0,125000,5,2,Sara Blakely,0,1,1,0,1,1
9,17,773,14-01-2018,Zup,"Fitness, Sports & Outdoors","Zup - all-in-one kneeboard, wakesurf, and water ski",Male,UnKnown,VA,UnKnown,UnKnown,UnKnown,0,4.65,300000,10,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
9,17,774,14-01-2018,BoobieBar,Food & Beverage,Boobie Bar - lactation bars for breastfeeding,Female,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,4.65,150000,10,1500000,1,1,150000,20,750000,1,150000,20,0,0,0,0,0,0,0,0,0,0,150000,20,0,0,0,0,1,UnKnown,0,1,1,0,1,1
9,17,775,14-01-2018,Pandaloon,Pet Products,Pandaloon - animal costumes,Female,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,4.65,60000,20,300000,1,1,60000,35,171429,1,60000,35,0,0,0,0,0,0,0,0,0,0,60000,35,0,0,0,0,1,UnKnown,0,1,1,0,1,1
9,18,776,21-01-2018,RounderBum,Fashion & Beauty,RounderBum - padded men's undergarments,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.94,150000,10,1500000,1,1,150000,5,3000000,1,150000,5,1,0,0,0,0,0,0,0,0,0,0,0,150000,5,0,0,1,UnKnown,0,1,1,1,1,1
9,18,777,21-01-2018,BrushHero,Lifestyle & Home,Brush Hero - water-pressure powered oscillating brush,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.94,500000,10,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,18,778,21-01-2018,Savy,Fashion & Beauty,Savy - online service that allows customers to negotiate prices with vendors,Female,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.94,100000,10,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
9,18,779,21-01-2018,GuzzleBuddy,Food & Beverage,Guzzle Buddy - wine glass attachable to bottles,Mixed Team,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.94,400000,10,4000000,1,1,400000,25,1600000,1,400000,25,0,0,0,0,0,0,0,0,0,0,400000,25,0,0,0,0,1,UnKnown,0,1,1,1,1,1
9,19,780,21-01-2018,ThePop,Children & Education,The Pop - pacifier,Female,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,3.76,250000,5,5000000,1,1,250000,10,2500000,1,250000,10,0,0,0,0,0,0,0,0,0,0,0,0,250000,10,0,0,1,UnKnown,0,1,1,0,1,1
9,19,781,21-01-2018,BouquetBar,Lifestyle & Home,Bouquet Bar - custom gift boxes,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.76,150000,10,1500000,1,1,150000,25,600000,1,150000,25,0,0,0,0,150000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,0,1,1
9,19,782,21-01-2018,TheWingman,"Fitness, Sports & Outdoors",The Wingman - life jackets,Male,UnKnown,WI,UnKnown,UnKnown,UnKnown,0,3.76,200000,12.5,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
9,19,783,21-01-2018,Zuvaa,Fashion & Beauty,Zuvaa - marketplace for African fashion,Female,UnKnown,GA,UnKnown,UnKnown,UnKnown,0,3.76,460000,10,4600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
9,20,784,28-01-2018,TheDoughBar,Food & Beverage,The Dough Bar - protein donuts,Mixed Team,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,4.52,300000,15,2000000,1,1,300000,20,1500000,1,300000,20,0,0,300000,20,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,20,785,28-01-2018,ShowerPill,Health & Wellness,ShowerPill - body wipes,Male,UnKnown,MD,UnKnown,UnKnown,UnKnown,0,4.52,300000,10,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,0
9,20,786,28-01-2018,ChangEd,Children & Education,ChangEd - app that rounds up transactions to pay for student loan,Male,UnKnown,IL,UnKnown,UnKnown,UnKnown,0,4.52,250000,15,1666667,1,1,250000,25,1000000,1,250000,25,0,0,0,0,250000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,20,787,28-01-2018,SnapClips,"Fitness, Sports & Outdoors",SnapClips - silicone weight collars,Male,UnKnown,IL,UnKnown,UnKnown,UnKnown,0,4.52,150000,15,1000000,1,1,150000,30,500000,3,50000,10,0,0,0,0,50000,10,50000,10,0,0,0,0,0,0,50000,10,3,Alex Rodriguez,1,1,1,1,0,0
9,21,788,28-01-2018,Sap!,Food & Beverage,Sap! - canned maple beverages,Male,UnKnown,VT,UnKnown,UnKnown,UnKnown,0,3.9,600000,12,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,0
9,21,789,28-01-2018,Radiate,"Fitness, Sports & Outdoors",Radiate - portable campfire,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.9,50000,20,250000,1,1,100000,25,400000,1,100000,25,0,0,0,0,0,0,0,0,100000,25,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,21,790,28-01-2018,Petrol,Pet Products,Petrol - vitamin water for dogs,Mixed Team,UnKnown,NC,UnKnown,UnKnown,UnKnown,0,3.9,150000,20,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,0
9,21,791,28-01-2018,EveryTable,Food & Beverage,Everytable - take-out packaged food,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.9,1000000,5,20000000,1,1,1000000,10,10000000,1,1000000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,10,1,Rohan Oza,1,1,1,1,0,0
9,22,792,11-02-2018,GunnarOptiks,Lifestyle & Home,Gunnar Optiks - glasses for looking at computers,Male,UnKnown,CA,Middle,Joe Croft,UnKnown,0,2.87,750000,5,15000000,1,1,750000,5,15000000,1,750000,5,0,750000,0,0,0,0,750000,5,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,22,793,11-02-2018,Avocaderia,Food & Beverage,Avocaderia - avocado-based food chain,Male,UnKnown,WA,UnKnown,UnKnown,UnKnown,0,2.87,300000,10,3000000,1,1,400000,20,2000000,2,200000,10,0,0,200000,10,200000,10,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,1,1,0,0
9,22,794,11-02-2018,Solsource,Lifestyle & Home,Solsource - solar powered grill,Female,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,2.87,500000,3,16666667,1,1,500000,4,12500000,1,500000,4,0,0,0,0,500000,4,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,0
9,22,795,11-02-2018,Sunniva,Food & Beverage,Sunniva - super coffee,Male,UnKnown,NY,UnKnown," Jake Decicco, Jim Decicco , and Jordan Decicco",UnKnown,1,2.87,500000,4.5,11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,0
9,23,796,18-02-2018,EggMazing,Lifestyle & Home,Egg Mazing - easter egg decorator,Male,UnKnown,TX,UnKnown,UnKnown,UnKnown,0,3.12,350000,7,5000000,1,1,150000,10,1500000,1,150000,10,1,0,0,0,0,0,150000,10,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
9,23,797,18-02-2018,Hugo'sAmazingTape,Lifestyle & Home,Hugo's Amazing Tape - tape that sticks to itself,Female,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.12,50000,50,100000,1,1,100000,100,100000,2,50000,50,0,0,0,0,50000,50,50000,50,0,0,0,0,0,0,0,0,2,UnKnown,1,1,1,1,0,1
9,23,798,18-02-2018,Coolpeds,"Fitness, Sports & Outdoors",Coolpeds - Electric scooters,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.12,250000,5,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
9,23,799,18-02-2018,CoinOut,Software & Technology,Coinout - digital cash wallet,Male,UnKnown,NY,UnKnown,UnKnown,UnKnown,0,3.12,250000,7.5,3333333,1,1,250000,15,1666667,1,250000,15,0,0,0,0,0,0,0,0,250000,15,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
9,24,800,25-02-2018,Bermie's,Fashion & Beauty,Bermie's - men's swimwear,Male,UnKnown,FL,UnKnown,UnKnown,UnKnown,0,3.15,200000,20,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,0
9,24,801,25-02-2018,Dermovia,Fashion & Beauty,Dermovia Lace Your Face - beauty face mask,Female,UnKnown,CA,UnKnown,Anita Sun Eisenberg and Mariella Scott,www.dermovia.com,1,3.15,350000,10,3500000,1,1,350000,15,2333333,1,350000,15,0,0,0,0,0,0,350000,15,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,0
9,24,802,25-02-2018,Palmini,Food & Beverage,Palmini - pasta made from hearts of palm,Male,UnKnown,FL,UnKnown,Alfonso Tejada,UnKnown,0,3.15,300000,10,3000000,1,1,300000,25,1200000,2,150000,12.5,0,0,0,0,150000,12.5,150000,12.5,0,0,0,0,0,0,0,0,2,UnKnown,0,1,1,1,1,0
9,24,803,25-02-2018,Thrive+,Health & Wellness,Thrive+ - pill to cure hangovers,Male,UnKnown,NJ,UnKnown,UnKnown,UnKnown,0,3.15,400000,10,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,0
10,1,804,07-10-2018,FinalStraw,Lifestyle & Home,Final Straw - collapsable drinking straw,Mixed Team,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,2.96,625000,5,12500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
10,1,805,07-10-2018,BearBowl,Lifestyle & Home,Bear Bowl - folding outdoor cook pot,Mixed Team,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,2.96,100000,20,500000,1,1,100000,25,400000,1,100000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,25,1,Jamie Siminoff,0,1,1,0,1,1
10,1,806,07-10-2018,Le-Glue,Children & Education,Le-Glue - glue for legos,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,2.96,80000,15,533333,1,1,80000,20,400000,1,80000,20,0,0,0,0,0,0,0,0,0,0,0,0,80000,20,0,0,1,UnKnown,0,1,1,0,1,1
10,1,807,07-10-2018,Boxlock,Lifestyle & Home,Boxlock - smart padlock for deliveries,Male,UnKnown,GA,UnKnown,UnKnown,UnKnown,0,2.96,1000000,5,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
10,2,808,14-10-2018,sanaÃ­a,Food & Beverage,sanaÃ­a - apple sauce,Female,UnKnown,UnKnown,UnKnown,Keisha Smith-Jeremie,tastesanaia.com,0,3.64,150000,15,1000000,1,1,150000,25,600000,1,150000,25,0,0,0,0,150000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
10,2,809,14-10-2018,LugBug,Children & Education,Lug Bug - baby carrier handle,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.64,300000,10,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,1,0,1
10,2,810,14-10-2018,Ta-TaTowels,Fashion & Beauty,Ta-Ta Towels - stop boob sweat,Female,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.64,200000,10,2000000,1,1,200000,40,500000,1,200000,40,0,0,0,0,0,0,200000,40,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
10,2,811,14-10-2018,ShedDefender,Pet Products,Shed Defender - onesie for dogs,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.64,250000,10,2500000,1,1,250000,25,1000000,1,250000,25,0,0,0,0,0,0,250000,25,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,1,0,1
10,3,812,21-10-2018,Soupergirl,Food & Beverage,Soupergirl - healthier soups,Female,UnKnown,DC,UnKnown,UnKnown,UnKnown,0,3.9,500000,10,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,0,1,1
10,3,813,21-10-2018,Bundil,Software & Technology,bundil - cryptocurrency investing app,Male,UnKnown,TX,UnKnown,UnKnown,UnKnown,0,3.9,100000,10,1000000,1,1,100000,50,200000,1,100000,50,0,0,0,0,0,0,0,0,0,0,0,0,100000,50,0,0,1,UnKnown,0,1,1,0,1,1
10,3,814,21-10-2018,BeyondSushi,Food & Beverage,Beyond Sushi - vegan sushi,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.9,1500000,30,5000000,1,1,1500000,45,3333333,2,750000,22.5,0,0,0,0,0,0,750000,22.5,0,0,0,0,0,0,750000,22.5,2,Matt Higgins,0,1,1,0,1,1
10,3,815,21-10-2018,CupBoardPro,Lifestyle & Home,Cup Board Pro - cutting board,Mixed Team,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.9,100000,10,1000000,1,1,100000,20,500000,5,20000,4,0,0,0,0,20000,4,20000,4,0,0,20000,4,20000,4,20000,4,5,Matt Higgins,0,1,1,0,1,1
10,4,816,28-10-2018,Manscaped,Health & Wellness,Manscaped - men's grooming products,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.26,500000,7,7142857,1,1,500000,25,2000000,2,250000,12.5,0,0,0,0,250000,12.5,250000,12.5,0,0,0,0,0,0,0,0,2,UnKnown,0,1,1,1,0,1
10,4,817,28-10-2018,BoomBoom,Health & Wellness,BoomBoom - all-natural nasal inhaler,Mixed Team,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.26,300000,10,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,0,1
10,4,818,28-10-2018,CaveShake,Food & Beverage,"Cave Shake - keto, paleo shake",Female,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.26,250000,10,2500000,1,1,250000,20,1250000,1,250000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,20,1,Charles Barkley,0,1,1,1,0,1
10,4,819,28-10-2018,ButterCloth,Fashion & Beauty,Butter Cloth - men's shirts,Male,UnKnown,CA,UnKnown,UnKnown,UnKnown,0,3.26,250000,10,2500000,1,1,250000,25,1000000,1,250000,25,0,0,0,0,0,0,0,0,250000,25,0,0,0,0,0,0,1,UnKnown,0,1,1,1,0,1
10,5,820,18-11-2018,HandbagRaincoat,Fashion & Beauty,Handbag Raincoat - handbag raincoat,Female,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.51,300000,25,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,0,0,1
10,5,821,18-11-2018,RewardStock,Software & Technology,Rewardstock - travel site to use reward points,Male,UnKnown,NC,UnKnown,UnKnown,UnKnown,0,3.51,200000,5,4000000,1,1,320000,10,3200000,1,320000,10,0,0,0,0,320000,10,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,1,0,0,1
10,5,822,18-11-2018,Wisp,Lifestyle & Home,Wisp - more efficient broom,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.51,500000,10,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,0,0,1
10,5,823,18-11-2018,TheKombuchaShop,Food & Beverage,The Kombucha Shop - DIY kombucha,Female,UnKnown,WI,UnKnown,UnKnown,UnKnown,0,3.51,350000,10,3500000,1,1,200000,10,2000000,2,100000,5,0,0,100000,5,0,0,0,0,0,0,0,0,0,0,100000,5,2,Sara Blakely,1,1,1,0,0,1
10,6,824,25-11-2018,Lockstraps,Lifestyle & Home,Lockstraps - locking tie downs,Male,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.48,200000,20,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,1,0,0,1
10,6,825,25-11-2018,VadeNutrition,Food & Beverage,Vade Nutrition - protein shakes,Mixed Team,UnKnown,UnKnown,UnKnown,UnKnown,UnKnown,0,3.48,250000,10,2500000,1,1,700000,40,1750000,2,350000,20,0,0,0,0,350000,20,0,0,0,0,0,0,0,0,350000,20,2,Alex Rodriguez,1,1,1,0,0,1
